Date,Variation,Valeur,Volume Devise Total,Cours Ajuste,Volume Ajuste Total,Cours Normal,Volume Normal Total,source
2026-06-23,1.25,7989080,7989080,16200,497,16200,497,SMBC
2026-06-23,-0.07,5257260,5257260,7645,688,7645,688,Saph
2026-06-23,4.95,134908265,134908265,2440,57716,2440,57716,AGL
2026-06-23,-2.06,17720440,17720440,38100,458,38100,458,DATA
2026-06-24,1.15,7025165,7025165,2640,2671,2640,2671,DATA
2026-06-24,0.0,6213945,6213945,2160,2884,2160,2884,DATA
2026-06-24,1.36,238347390,238347390,22300,10830,22300,10830,Sitab_ci
2026-06-24,0.04,187844245,187844245,28515,6582,28515,6582,DATA
2026-06-24,-1.38,12150495,12150495,2855,4282,2855,4282,DATA
2026-06-24,-2.65,5865075,5865075,3305,1749,3305,1749,DATA
2026-06-24,0.41,151996760,151996760,2450,59754,2450,59754,DATA
2026-06-24,-2.2,9974180,9974180,1555,6382,1555,6382,DATA
2026-06-24,1.31,53641740,53641740,3090,17281,3090,17281,DATA
2026-06-24,2.1,18086305,18086305,5100,3599,5100,3599,DATA
2026-06-24,1.31,53641740,53641740,3090,17281,3090,17281,Sucrivoire
2026-06-24,-0.34,150226770,150226770,5790,26104,5790,26104,BICB
2026-06-24,0.0,42613885,42613885,8740,4895,8740,4895,DATA
2026-06-24,0.34,46668025,46668025,8950,5231,8950,5231,DATA
2026-06-24,0.0,108551575,108551575,16500,6518,16500,6518,DATA
2026-06-24,-1.71,2131800,2131800,2300,921,2300,921,DATA
2026-06-24,-0.37,4357100,4357100,4000,1119,4000,1119,Sicable
2026-06-24,0.0,144754590,144754590,8845,16346,8845,16346,DATA
2026-06-24,-1.62,44319215,44319215,9100,4823,9100,4823,DATA
2026-06-24,-0.07,86088330,86088330,7300,11789,7300,11789,BOA_SN
2026-06-24,-3.29,21556900,21556900,16145,1330,16145,1330,DATA
2026-06-24,0.0,3676955,3676955,4600,829,4600,829,Tractafric
2026-06-24,-7.46,9726560,9726560,1550,6154,1550,6154,Cfao
2026-06-24,-2.2,9974180,9974180,1555,6382,1555,6382,SEMC
2026-06-24,0.0,5260320,5260320,4000,1307,4000,1307,LNBB
2026-06-24,-1.62,44319215,44319215,9100,4823,9100,4823,BOA_CI
2026-06-24,-2.46,23625110,23625110,27760,833,27760,833,BICC
2026-06-24,5.71,52560642,52560642,37,1425329,37,1425329,ETIT
2026-06-24,0.0,463500,463500,4500,103,4500,103,Sicor_ci
2026-06-24,7.46,38795620,38795620,4755,8164,4755,8164,DATA
2026-06-24,-6.01,24671870,24671870,1955,12530,1955,12530,DATA
2026-06-24,0.0,463500,463500,4500,103,4500,103,DATA
2026-06-24,0.06,7278135,7278135,8280,879,8280,879,DATA
2026-06-24,7.46,38795620,38795620,4755,8164,4755,8164,BOA_MALI
2026-06-24,0.0,8181710,8181710,2800,2950,2800,2950,DATA
2026-06-24,0.0,22897750,22897750,19400,1180,19400,1180,NSIA
2026-06-24,0.0,8181710,8181710,2800,2950,2800,2950,Onatel bf
2026-06-24,-0.07,86088330,86088330,7300,11789,7300,11789,DATA
2026-06-24,1.04,12505465,12505465,38495,326,38495,326,Solibra
2026-06-24,0.0,1087125,1087125,3450,315,3450,315,Total senegal
2026-06-24,0.0,3676955,3676955,4600,829,4600,829,DATA
2026-06-24,1.03,17347200,17347200,1965,8885,1965,8885,Uniwax
2026-06-24,0.63,10520620,10520620,5600,1881,5600,1881,DATA
2026-06-24,-2.65,5865075,5865075,3305,1749,3305,1749,Servair
2026-06-24,0.04,187844245,187844245,28515,6582,28515,6582,Sonatel
2026-06-24,0.0,144754590,144754590,8845,16346,8845,16346,SIBC
2026-06-24,0.0,6213945,6213945,2160,2884,2160,2884,Vivo energy
2026-06-24,0.0,108551575,108551575,16500,6518,16500,6518,ECOBANK_CI
2026-06-24,0.63,10520620,10520620,5600,1881,5600,1881,BOA_BF
2026-06-24,-1.26,2983675,2983675,1965,1504,1965,1504,DATA
2026-06-24,1.36,238347390,238347390,22300,10830,22300,10830,DATA
2026-06-24,0.0,25629175,25629175,21785,1176,21785,1176,CORIS_BANK
2026-06-24,-2.19,39223025,39223025,4700,8183,4700,8183,SAFCA
2026-06-24,4.0,11044665,11044665,2730,4008,2730,4008,DATA
2026-06-24,4.89,29695325,29695325,4180,7334,4180,7334,BOA_NIGER
2026-06-24,-6.01,24671870,24671870,1955,12530,1955,12530,Filtisac
2026-06-24,-1.64,1426905,1426905,57000,25,57000,25,DATA
2026-06-24,-0.32,97162235,97162235,38875,2496,38875,2496,DATA
2026-06-24,4.3,28242910,28242910,3640,8028,3640,8028,Setao
2026-06-24,0.06,7278135,7278135,8280,879,8280,879,SOGB
2026-06-24,1.85,12056340,12056340,16500,731,16500,731,SMBC
2026-06-24,-0.32,97162235,97162235,38875,2496,38875,2496,SGB CI
2026-06-24,1.85,12056340,12056340,16500,731,16500,731,DATA
2026-06-24,2.1,18086305,18086305,5100,3599,5100,3599,CIE CI
2026-06-24,0.0,25629175,25629175,21785,1176,21785,1176,DATA
2026-06-24,-2.46,23625110,23625110,27760,833,27760,833,DATA
2026-06-24,0.0,14183900,14183900,7645,1856,7645,1856,Saph
2026-06-24,-0.66,93204145,93204145,15000,6230,15000,6230,Nestle
2026-06-24,-0.66,93204145,93204145,15000,6230,15000,6230,DATA
2026-06-24,0.0,22897750,22897750,19400,1180,19400,1180,DATA
2026-06-24,-1.26,2983675,2983675,1965,1504,1965,1504,Bernabe
2026-06-24,-2.19,39223025,39223025,4700,8183,4700,8183,DATA
2026-06-24,-0.34,150226770,150226770,5790,26104,5790,26104,DATA
2026-06-24,0.0,42613885,42613885,8740,4895,8740,4895,Palm ci
2026-06-24,0.34,46668025,46668025,8950,5231,8950,5231,BOA_BENIN
2026-06-24,-3.29,21556900,21556900,16145,1330,16145,1330,Orange ci
2026-06-24,4.89,29695325,29695325,4180,7334,4180,7334,DATA
2026-06-24,4.3,28242910,28242910,3640,8028,3640,8028,DATA
2026-06-24,5.71,52560642,52560642,37,1425329,37,1425329,DATA
2026-06-24,-1.71,2131800,2131800,2300,921,2300,921,NEI-CEDA
2026-06-24,0.41,151996760,151996760,2450,59754,2450,59754,AGL
2026-06-24,1.04,12505465,12505465,38495,326,38495,326,DATA
2026-06-24,-0.37,4357100,4357100,4000,1119,4000,1119,DATA
2026-06-24,1.15,7025165,7025165,2640,2671,2640,2671,ORAGROUP_TOGO
2026-06-24,0.0,1087125,1087125,3450,315,3450,315,DATA
2026-06-24,1.03,17347200,17347200,1965,8885,1965,8885,DATA
2026-06-24,0.0,7134800,7134800,12120,588,12120,588,SODE CI
2026-06-24,0.0,7134800,7134800,12120,588,12120,588,DATA
2026-06-24,-1.38,12150495,12150495,2855,4282,2855,4282,Total ci
2026-06-24,0.0,14183900,14183900,7645,1856,7645,1856,DATA
2026-06-24,-7.46,9726560,9726560,1550,6154,1550,6154,DATA
2026-06-24,4.0,11044665,11044665,2730,4008,2730,4008,Erium ci
2026-06-24,-1.64,1426905,1426905,57000,25,57000,25,Unilever
2026-06-24,0.0,5260320,5260320,4000,1307,4000,1307,DATA
2026-06-25,-0.99,4402205,4402205,12000,365,12000,365,SODE CI
2026-06-25,0.0,150876135,150876135,9100,16671,9100,16671,BOA_CI
2026-06-25,0.3,42733350,42733350,28600,1483,28600,1483,DATA
2026-06-25,-0.59,14658030,14658030,7600,1944,7600,1944,DATA
2026-06-25,0.0,17667780,17667780,1955,9086,1955,9086,Filtisac
2026-06-25,0.49,21564445,21564445,3105,6903,3105,6903,Sucrivoire
2026-06-25,0.0,34596215,34596215,8950,3870,8950,3870,BOA_BENIN
2026-06-25,0.0,150876135,150876135,9100,16671,9100,16671,DATA
2026-06-25,0.23,5090075,5090075,2165,2364,2165,2364,DATA
2026-06-25,-4.68,33539820,33539820,4480,7452,4480,7452,DATA
2026-06-25,0.0,31848115,31848115,5600,5688,5600,5688,DATA
2026-06-25,0.0,1342700,1342700,4500,292,4500,292,Sicor_ci
2026-06-25,4.11,12967710,12967710,28900,456,28900,456,BICC
2026-06-25,0.04,7839950,7839950,22310,352,22310,352,DATA
2026-06-25,1.82,3896440,3896440,16800,234,16800,234,ECOBANK_CI
2026-06-25,-4.68,33539820,33539820,4480,7452,4480,7452,SAFCA
2026-06-25,0.01,10571625,10571625,38500,274,38500,274,Solibra
2026-06-25,-0.15,9576155,9576155,3300,3068,3300,3068,Servair
2026-06-25,1.76,27346850,27346850,5190,5366,5190,5366,CIE CI
2026-06-25,0.43,1876910,1876910,4620,410,4620,410,Tractafric
2026-06-25,0.96,19563740,19563740,21995,891,21995,891,DATA
2026-06-25,0.01,10571625,10571625,38500,274,38500,274,DATA
2026-06-25,0.0,2662850,2662850,1555,1717,1555,1717,DATA
2026-06-25,7.42,2253835,2253835,1665,1408,1665,1408,Cfao
2026-06-25,7.42,2253835,2253835,1665,1408,1665,1408,DATA
2026-06-25,0.52,13327800,13327800,19500,686,19500,686,NSIA
2026-06-25,-0.27,5745705,5745705,3630,1579,3630,1579,DATA
2026-06-25,0.76,15694810,15694810,1980,7959,1980,7959,Uniwax
2026-06-25,0.3,42733350,42733350,28600,1483,28600,1483,Sonatel
2026-06-25,0.23,5090075,5090075,2165,2364,2165,2364,Vivo energy
2026-06-25,0.52,13327800,13327800,19500,686,19500,686,DATA
2026-06-25,-2.93,15513500,15513500,2650,5894,2650,5894,Erium ci
2026-06-25,-3.23,37328125,37328125,4045,9079,4045,9079,DATA
2026-06-25,0.96,19563740,19563740,21995,891,21995,891,CORIS_BANK
2026-06-25,0.43,1876910,1876910,4620,410,4620,410,DATA
2026-06-25,0.0,31848115,31848115,5600,5688,5600,5688,BOA_BF
2026-06-25,0.14,5888725,5888725,3455,1705,3455,1705,DATA
2026-06-25,0.0,16690250,16690250,8740,1911,8740,1911,Palm ci
2026-06-25,-2.5,2844310,2844310,3900,717,3900,717,DATA
2026-06-25,1.27,1294460,1294460,1990,652,1990,652,Bernabe
2026-06-25,0.18,13046925,13046925,2805,4628,2805,4628,DATA
2026-06-25,3.41,21723325,21723325,16695,1309,16695,1309,Orange ci
2026-06-25,5.0,47170940,47170940,4200,11508,4200,11508,DATA
2026-06-25,0.76,15694810,15694810,1980,7959,1980,7959,DATA
2026-06-25,-0.99,4402205,4402205,12000,365,12000,365,DATA
2026-06-25,0.14,5888725,5888725,3455,1705,3455,1705,Total senegal
2026-06-25,0.18,13046925,13046925,2805,4628,2805,4628,Onatel bf
2026-06-25,-0.65,14852175,14852175,2285,6286,2285,6286,NEI-CEDA
2026-06-25,0.51,48051125,48051125,8890,5429,8890,5429,SIBC
2026-06-25,0.62,53656565,53656565,7345,7347,7345,7347,DATA
2026-06-25,-0.57,8760350,8760350,2625,3328,2625,3328,ORAGROUP_TOGO
2026-06-25,0.31,85681050,85681050,38995,2203,38995,2203,SGB CI
2026-06-25,0.31,85681050,85681050,38995,2203,38995,2203,DATA
2026-06-25,-3.23,37328125,37328125,4045,9079,4045,9079,BOA_NIGER
2026-06-25,-2.93,15513500,15513500,2650,5894,2650,5894,DATA
2026-06-25,-0.65,14852175,14852175,2285,6286,2285,6286,DATA
2026-06-25,-0.27,5745705,5745705,3630,1579,3630,1579,Setao
2026-06-25,-0.03,11171450,11171450,14995,745,14995,745,DATA
2026-06-25,0.0,5657805,5657805,16500,345,16500,345,DATA
2026-06-25,4.11,12967710,12967710,28900,456,28900,456,DATA
2026-06-25,1.27,1294460,1294460,1990,652,1990,652,DATA
2026-06-25,-0.59,14658030,14658030,7600,1944,7600,1944,Saph
2026-06-25,0.0,5657805,5657805,16500,345,16500,345,SMBC
2026-06-25,0.66,32587205,32587205,8335,3941,8335,3941,SOGB
2026-06-25,-0.57,8760350,8760350,2625,3328,2625,3328,DATA
2026-06-25,0.0,1342700,1342700,4500,292,4500,292,DATA
2026-06-25,-2.63,17061560,17061560,2780,6066,2780,6066,Total ci
2026-06-25,0.0,34596215,34596215,8950,3870,8950,3870,DATA
2026-06-25,2.04,40057770,40057770,2500,16109,2500,16109,DATA
2026-06-25,-0.03,11171450,11171450,14995,745,14995,745,Nestle
2026-06-25,2.04,40057770,40057770,2500,16109,2500,16109,AGL
2026-06-25,0.66,32587205,32587205,8335,3941,8335,3941,DATA
2026-06-25,7.47,52224185,52224185,5110,10230,5110,10230,DATA
2026-06-25,3.41,21723325,21723325,16695,1309,16695,1309,DATA
2026-06-25,0.0,17667780,17667780,1955,9086,1955,9086,DATA
2026-06-25,-0.15,9576155,9576155,3300,3068,3300,3068,DATA
2026-06-25,-2.5,2844310,2844310,3900,717,3900,717,Sicable
2026-06-25,5.0,47170940,47170940,4200,11508,4200,11508,LNBB
2026-06-25,0.0,40595157,40595157,37,1080462,37,1080462,DATA
2026-06-25,0.51,48051125,48051125,8890,5429,8890,5429,DATA
2026-06-25,0.0,2662850,2662850,1555,1717,1555,1717,SEMC
2026-06-25,0.62,53656565,53656565,7345,7347,7345,7347,BOA_SN
2026-06-25,-1.55,65830430,65830430,5700,11470,5700,11470,DATA
2026-06-25,1.76,27346850,27346850,5190,5366,5190,5366,DATA
2026-06-25,0.0,40595157,40595157,37,1080462,37,1080462,ETIT
2026-06-25,0.0,16690250,16690250,8740,1911,8740,1911,DATA
2026-06-25,-1.55,65830430,65830430,5700,11470,5700,11470,BICB
2026-06-25,0.04,7839950,7839950,22310,352,22310,352,Sitab_ci
2026-06-25,7.47,52224185,52224185,5110,10230,5110,10230,BOA_MALI
2026-06-25,1.82,3896440,3896440,16800,234,16800,234,DATA
2026-06-25,0.49,21564445,21564445,3105,6903,3105,6903,DATA
2026-06-25,-2.63,17061560,17061560,2780,6066,2780,6066,DATA
2026-06-26,-0.54,1941045,1941045,4595,422,4595,422,Tractafric
2026-06-26,0.35,10549400,10549400,29000,368,29000,368,DATA
2026-06-26,0.01,43497090,43497090,39000,1117,39000,1117,DATA
2026-06-26,0.92,26134225,26134225,7670,3408,7670,3408,DATA
2026-06-26,0.0,34980220,34980220,8890,3940,8890,3940,SIBC
2026-06-26,0.0,17981620,17981620,3900,4443,3900,4443,Sicable
2026-06-26,0.78,23054325,23054325,8400,2729,8400,2729,DATA
2026-06-26,-0.14,4368570,4368570,3625,1211,3625,1211,Setao
2026-06-26,0.35,10549400,10549400,29000,368,29000,368,BICC
2026-06-26,0.53,2689675,2689675,2820,954,2820,954,Onatel bf
2026-06-26,-0.32,9731370,9731370,1550,6274,1550,6274,DATA
2026-06-26,-0.83,10097100,10097100,11900,843,11900,843,DATA
2026-06-26,2.7,24264890,24264890,2855,8664,2855,8664,Total ci
2026-06-26,-0.39,10140090,10140090,38350,263,38350,263,DATA
2026-06-26,-0.14,4368570,4368570,3625,1211,3625,1211,DATA
2026-06-26,0.0,59875467,59875467,37,1590444,37,1590444,ETIT
2026-06-26,-0.83,10097100,10097100,11900,843,11900,843,SODE CI
2026-06-26,1.7,61109715,61109715,5695,10840,5695,10840,BOA_BF
2026-06-26,0.69,5601010,5601010,8800,635,8800,635,Palm ci
2026-06-26,0.02,30688015,30688015,22000,1382,22000,1382,CORIS_BANK
2026-06-26,0.0,59875467,59875467,37,1590444,37,1590444,DATA
2026-06-26,-0.76,2478445,2478445,3275,755,3275,755,DATA
2026-06-26,2.0,27253735,27253735,2550,10833,2550,10833,DATA
2026-06-26,0.25,14657345,14657345,1985,7371,1985,7371,Uniwax
2026-06-26,2.08,5857650,5857650,17150,341,17150,341,DATA
2026-06-26,2.0,27253735,27253735,2550,10833,2550,10833,AGL
2026-06-26,-0.76,2478445,2478445,3275,755,3275,755,Servair
2026-06-26,0.95,14382880,14382880,2650,5430,2650,5430,ORAGROUP_TOGO
2026-06-26,0.84,82447250,82447250,9025,9221,9025,9221,DATA
2026-06-26,-0.61,5078800,5078800,16400,308,16400,308,DATA
2026-06-26,2.08,5857650,5857650,17150,341,17150,341,ECOBANK_CI
2026-06-26,5.03,976405,976405,2400,414,2400,414,DATA
2026-06-26,1.7,61109715,61109715,5695,10840,5695,10840,DATA
2026-06-26,0.03,23232820,23232820,16700,1424,16700,1424,Orange ci
2026-06-26,-2.38,10415685,10415685,4100,2515,4100,2515,DATA
2026-06-26,0.95,14382880,14382880,2650,5430,2650,5430,DATA
2026-06-26,-1.3,34429655,34429655,14800,2300,14800,2300,Nestle
2026-06-26,2.7,24264890,24264890,2855,8664,2855,8664,DATA
2026-06-26,-2.67,53015,53015,4380,12,4380,12,DATA
2026-06-26,7.49,90548920,90548920,23980,3989,23980,3989,Sitab_ci
2026-06-26,-0.68,39609765,39609765,7295,5419,7295,5419,BOA_SN
2026-06-26,-4.99,106865970,106865970,4855,21107,4855,21107,BOA_MALI
2026-06-26,0.51,18652055,18652055,1965,9459,1965,9459,DATA
2026-06-26,-4.99,106865970,106865970,4855,21107,4855,21107,DATA
2026-06-26,0.0,199459380,199459380,9100,22017,9100,22017,BOA_CI
2026-06-26,-0.32,9731370,9731370,1550,6274,1550,6274,SEMC
2026-06-26,-2.38,10415685,10415685,4100,2515,4100,2515,LNBB
2026-06-26,-1.26,3300695,3300695,1965,1662,1965,1662,Bernabe
2026-06-26,0.03,23232820,23232820,16700,1424,16700,1424,DATA
2026-06-26,0.02,30688015,30688015,22000,1382,22000,1382,DATA
2026-06-26,0.88,98254580,98254580,5750,17272,5750,17272,BICB
2026-06-26,0.0,34980220,34980220,8890,3940,8890,3940,DATA
2026-06-26,0.53,2689675,2689675,2820,954,2820,954,DATA
2026-06-26,0.19,10624460,10624460,5200,2043,5200,2043,DATA
2026-06-26,0.0,17981620,17981620,3900,4443,3900,4443,DATA
2026-06-26,0.25,14657345,14657345,1985,7371,1985,7371,DATA
2026-06-26,0.01,43497090,43497090,39000,1117,39000,1117,SGB CI
2026-06-26,-0.68,39609765,39609765,7295,5419,7295,5419,DATA
2026-06-26,1.73,20177870,20177870,4115,4944,4115,4944,BOA_NIGER
2026-06-26,0.0,285000,285000,57000,5,57000,5,DATA
2026-06-26,0.78,23054325,23054325,8400,2729,8400,2729,SOGB
2026-06-26,-1.3,34429655,34429655,14800,2300,14800,2300,DATA
2026-06-26,5.03,976405,976405,2400,414,2400,414,NEI-CEDA
2026-06-26,-0.94,6078420,6078420,2625,2305,2625,2305,Erium ci
2026-06-26,-1.26,3300695,3300695,1965,1662,1965,1662,DATA
2026-06-26,0.92,26134225,26134225,7670,3408,7670,3408,Saph
2026-06-26,-0.61,5078800,5078800,16400,308,16400,308,SMBC
2026-06-26,1.3,41783075,41783075,3500,11973,3500,11973,Total senegal
2026-06-26,-0.94,6078420,6078420,2625,2305,2625,2305,DATA
2026-06-26,-0.54,1941045,1941045,4595,422,4595,422,DATA
2026-06-26,1.4,41730495,41730495,29000,1441,29000,1441,Sonatel
2026-06-26,-2.77,6863645,6863645,2105,3188,2105,3188,Vivo energy
2026-06-26,1.28,18418605,18418605,19750,940,19750,940,DATA
2026-06-26,0.0,285000,285000,57000,5,57000,5,Unilever
2026-06-26,1.73,20177870,20177870,4115,4944,4115,4944,DATA
2026-06-26,1.3,41783075,41783075,3500,11973,3500,11973,DATA
2026-06-26,0.69,5601010,5601010,8800,635,8800,635,DATA
2026-06-26,6.61,10789455,10789455,1775,6056,1775,6056,DATA
2026-06-26,0.67,11872910,11872910,4510,2637,4510,2637,DATA
2026-06-26,6.61,10789455,10789455,1775,6056,1775,6056,Cfao
2026-06-26,1.4,41730495,41730495,29000,1441,29000,1441,DATA
2026-06-26,-2.77,6863645,6863645,2105,3188,2105,3188,DATA
2026-06-26,0.19,10624460,10624460,5200,2043,5200,2043,CIE CI
2026-06-26,0.0,199459380,199459380,9100,22017,9100,22017,DATA
2026-06-26,2.09,32632405,32632405,3170,10406,3170,10406,Sucrivoire
2026-06-26,1.28,18418605,18418605,19750,940,19750,940,NSIA
2026-06-26,0.67,11872910,11872910,4510,2637,4510,2637,SAFCA
2026-06-26,0.88,98254580,98254580,5750,17272,5750,17272,DATA
2026-06-26,-0.39,10140090,10140090,38350,263,38350,263,Solibra
2026-06-26,0.51,18652055,18652055,1965,9459,1965,9459,Filtisac
2026-06-26,0.84,82447250,82447250,9025,9221,9025,9221,BOA_BENIN
2026-06-26,7.49,90548920,90548920,23980,3989,23980,3989,DATA
2026-06-26,-2.67,53015,53015,4380,12,4380,12,Sicor_ci
2026-06-26,2.09,32632405,32632405,3170,10406,3170,10406,DATA
2026-06-29,-2.41,202399550,202399550,28300,7093,28300,7093,Sonatel
2026-06-29,-1.14,124483240,124483240,8700,14296,8700,14296,Palm ci
2026-06-29,1.16,14227545,14227545,38795,367,38795,367,Solibra
2026-06-29,0.84,71736660,71736660,12000,6430,12000,6430,SODE CI
2026-06-29,1.2,3722135,3722135,4650,802,4650,802,DATA
2026-06-29,-0.76,13143990,13143990,1970,6705,1970,6705,Uniwax
2026-06-29,-0.51,10216760,10216760,19650,518,19650,518,DATA
2026-06-29,2.17,176635490,176635490,24500,7247,24500,7247,DATA
2026-06-29,-1.37,25391720,25391720,2515,10122,2515,10122,AGL
2026-06-29,-1.72,616020,616020,56020,11,56020,11,Unilever
2026-06-29,0.89,12097785,12097785,22195,548,22195,548,CORIS_BANK
2026-06-29,1.7,33241090,33241090,4185,7983,4185,7983,DATA
2026-06-29,-0.76,13143990,13143990,1970,6705,1970,6705,DATA
2026-06-29,0.09,54201370,54201370,5700,9520,5700,9520,BOA_BF
2026-06-29,1.16,14227545,14227545,38795,367,38795,367,DATA
2026-06-29,7.14,4063405,4063405,3750,1124,3750,1124,DATA
2026-06-29,2.26,122721765,122721765,5880,20927,5880,20927,DATA
2026-06-29,0.0,44307035,44307035,29000,1529,29000,1529,BICC
2026-06-29,3.99,27698550,27698550,4690,5906,4690,5906,DATA
2026-06-29,-1.41,15372935,15372935,1750,8797,1750,8797,Cfao
2026-06-29,7.14,4063405,4063405,3750,1124,3750,1124,Total senegal
2026-06-29,0.25,17676755,17676755,1970,8950,1970,8950,Filtisac
2026-06-29,-1.72,616020,616020,56020,11,56020,11,DATA
2026-06-29,-2.08,4316095,4316095,2350,1834,2350,1834,DATA
2026-06-29,0.06,48551410,48551410,8895,5464,8895,5464,SIBC
2026-06-29,-0.51,10216760,10216760,19650,518,19650,518,NSIA
2026-06-29,0.75,45528420,45528420,7350,6224,7350,6224,DATA
2026-06-29,1.7,33241090,33241090,4185,7983,4185,7983,BOA_NIGER
2026-06-29,0.2,15208375,15208375,7685,1993,7685,1993,DATA
2026-06-29,0.0,166267715,166267715,39000,4263,39000,4263,SGB CI
2026-06-29,-1.9,21045080,21045080,2575,8096,2575,8096,Erium ci
2026-06-29,3.99,27698550,27698550,4690,5906,4690,5906,SAFCA
2026-06-29,-0.27,14165795,14165795,14760,957,14760,957,DATA
2026-06-29,-3.72,14301705,14301705,3490,4024,3490,4024,Setao
2026-06-29,0.0,166267715,166267715,39000,4263,39000,4263,DATA
2026-06-29,-1.83,8866290,8866290,3215,2755,3215,2755,Servair
2026-06-29,-2.08,4316095,4316095,2350,1834,2350,1834,NEI-CEDA
2026-06-29,0.0,44307035,44307035,29000,1529,29000,1529,DATA
2026-06-29,-0.27,14165795,14165795,14760,957,14760,957,Nestle
2026-06-29,0.2,15208375,15208375,7685,1993,7685,1993,Saph
2026-06-29,1.92,31402360,31402360,5300,6018,5300,6018,CIE CI
2026-06-29,0.0,21845460,21845460,8400,2607,8400,2607,SOGB
2026-06-29,-0.71,5741610,5741610,2800,2043,2800,2043,Onatel bf
2026-06-29,0.0,5946600,5946600,16700,360,16700,360,Orange ci
2026-06-29,1.32,13813770,13813770,2685,5132,2685,5132,ORAGROUP_TOGO
2026-06-29,0.64,12614550,12614550,16505,765,16505,765,SMBC
2026-06-29,0.64,12614550,12614550,16505,765,16505,765,DATA
2026-06-29,7.44,15066070,15066070,4190,3626,4190,3626,DATA
2026-06-29,0.75,45528420,45528420,7350,6224,7350,6224,BOA_SN
2026-06-29,-3.72,14301705,14301705,3490,4024,3490,4024,DATA
2026-06-29,-1.9,21045080,21045080,2575,8096,2575,8096,DATA
2026-06-29,0.83,9798050,9798050,9100,1085,9100,1085,BOA_BENIN
2026-06-29,2.99,40577070,40577070,5000,8047,5000,8047,DATA
2026-06-29,3.24,344605375,344605375,9395,37061,9395,37061,BOA_CI
2026-06-29,1.02,3197200,3197200,1985,1602,1985,1602,DATA
2026-06-29,0.89,12097785,12097785,22195,548,22195,548,DATA
2026-06-29,-0.65,6466780,6466780,1540,4243,1540,4243,SEMC
2026-06-29,0.83,9798050,9798050,9100,1085,9100,1085,DATA
2026-06-29,7.32,16663665,16663665,4400,3961,4400,3961,LNBB
2026-06-29,1.02,3197200,3197200,1985,1602,1985,1602,Bernabe
2026-06-29,-1.83,8866290,8866290,3215,2755,3215,2755,DATA
2026-06-29,0.0,21845460,21845460,8400,2607,8400,2607,DATA
2026-06-29,0.0,5946600,5946600,16700,360,16700,360,DATA
2026-06-29,0.23,17047540,17047540,17190,1006,17190,1006,ECOBANK_CI
2026-06-29,7.44,15066070,15066070,4190,3626,4190,3626,Sicable
2026-06-29,2.26,122721765,122721765,5880,20927,5880,20927,BICB
2026-06-29,1.2,3722135,3722135,4650,802,4650,802,Tractafric
2026-06-29,3.47,25464325,25464325,3280,7850,3280,7850,Sucrivoire
2026-06-29,0.06,48551410,48551410,8895,5464,8895,5464,DATA
2026-06-29,1.92,31402360,31402360,5300,6018,5300,6018,DATA
2026-06-29,3.47,25464325,25464325,3280,7850,3280,7850,DATA
2026-06-29,-1.14,124483240,124483240,8700,14296,8700,14296,DATA
2026-06-29,-1.41,15372935,15372935,1750,8797,1750,8797,DATA
2026-06-29,0.23,17047540,17047540,17190,1006,17190,1006,DATA
2026-06-29,-1.37,25391720,25391720,2515,10122,2515,10122,DATA
